2025-10-27T00:45:40.285803+00:00,DEBUG,Current price for ATOMUSD: 3.2598,atom_usd_buy_16,ATOMUSD,3.2598
2025-10-27T00:45:40.285892+00:00,DEBUG,Current price for DYDXUSD: 0.3566,dydx_usd_buy_20,DYDXUSD,0.3566
2025-10-27T00:45:40.285960+00:00,DEBUG,Current price for FILUSD: 1.656,fil_usd_buy_26,FILUSD,1.656
2025-10-27T00:45:40.286025+00:00,DEBUG,Current price for NEARUSD: 2.386,near_usd_buy_30,NEARUSD,2.386
2025-10-27T00:45:40.286090+00:00,DEBUG,Current price for MEMEUSD: 0.001734,meme_usd_buy_36,MEMEUSD,0.001734
2025-10-27T00:45:40.286153+00:00,DEBUG,Current price for POPCATUSD: 0.1648,popcat_usd_buy_44,POPCATUSD,0.1648
2025-10-27T00:45:40.286216+00:00,DEBUG,Current price for SUPERUSD: 0.4253,super_usd_buy_56,SUPERUSD,0.4253
2025-10-27T00:45:40.286279+00:00,DEBUG,Current price for XETHZUSD: 4181.62,eth_usd_sell_20251027_1,XETHZUSD,4181.62
2025-10-27T00:45:40.286341+00:00,DEBUG,Current price for XETHZUSD: 4181.62,eth_usd_buy_20251027_2,XETHZUSD,4181.62
2025-10-27T00:45:40.286403+00:00,DEBUG,Current price for SOLUSD: 202.98,sol_usd_sell_20251027_3,SOLUSD,202.98
2025-10-27T00:45:40.286464+00:00,DEBUG,Current price for SOLUSD: 202.98,sol_usd_buy_20251027_4,SOLUSD,202.98
2025-10-27T00:45:40.286525+00:00,DEBUG,Current price for XLTCZUSD: 100.47,ltc_usd_sell_20251027_5,XLTCZUSD,100.47
